cns,nome,municipio,uf,email,telefone,endereco,bairro,cep,status,natureza
156695,"Tabelionato de Notas, de Protesto de Títulos, Tabelionato e Oficialato de Registro de Contratos Marítimos, de Registro de Imóveis, de Registro de Títulos e Documentos, Civil das Pessoas Jurídicas",Nova Glória,GO,contato@cartorionovagloria.com.br,62981044445,Av. Bernardo Sayão,CENTRO,76305006,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro de Contratos Marítimos | Protesto de Títulos | Registro de Imóveis
147355,Cartório do Ofício Único de Nova Iguaçu de Goiás-GO,Nova Iguaçu de Goiás,GO,cartorionovaiguacugo@gmail.com,62991823074,"Rua Nossa Senhora Aparecida, n° 68",Centro,76495000,Ativo,Notas | Registro de Contratos Marítimos | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais
029256,CARTÓRIO NOVA ROMA - REGISTROS PÚBLICOS E TABELIONATO DE NOTAS,Nova Roma,GO,contato.cartorionovaroma@gmail.com,62998531691,"Rua Joaquim Nere Sobrinho, Quadra B, Lote 01",Setor Central,73820000,Ativo,Notas | Registro de Imóveis | Registro de Contratos Marítimos | Protesto de Títulos | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
027896,Nova Veneza Cart. Iº Of. Reg.de Imóveis,Nova Veneza,GO,cartorionvgo@gmail.com,6233561022,"Av. Otilia Amorim Rodrigues, nº 481",centro,75470000,Ativo,Notas | Registro Civil das Pessoas Naturais | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
025080,CAR.REG.IMOV.PES.JUR.TIT.DOC. E TAB NOTAS,Novo Brasil,GO,cartorio.nbgo@gmail.com,62981501745,AV. PROF. PEDRO GOMES,CENTRO,76285000,Ativo,Registro de Contratos Marítimos | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro Civil das Pessoas Naturais
147751,"Registro de Imóveis, Títulos e Documentos, Civil de Pessoas Jurídicas e Civil das Pessoas Naturais Int. Tut.",Novo Gama,GO,rinovogama@gmail.com,6136285689,Conjunto 11 HC Alameda Central,Núcleo Habitacional Novo Gama,72860222,Ativo,Registro Civil das Pessoas Naturais | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
025312,"Tabelionato de Notas, de Protesto de Títulos, Registro de Imóveis, Títulos e Documentos e Civil das Pessoas Jurídicas",Novo Planalto,GO,cartorionovoplanalto@gmail.com,62999101131,Avenida Oswaldo Ferreira Sena,centro,76580000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro de Contratos Marítimos | Protesto de Títulos | Registro de Imóveis
028621,Registros Orizona,Orizona,GO,adm@registrosorizona.com.br,64999437275,Rua Francisco Dias Pimpão,Centro,75280195,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Registro de Imóveis
026443,CARTÓRIO DE OFÍCIO ÚNICO DE OURO VERDE DE GOIÁS,Ouro Verde de Goiás,GO,ouroverdecartorio@gmail.com,62991585707,"Rua Honorato dos Santos, Qd. 24, Lt. 05",Centro,75165000,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro de Contratos Marítimos | Registro Civil das Pessoas Naturais
026435,"Tabelionato de Notas, Protestos de Títulos, Registro de Imóveis, Registro de Títulos e Documentos, Civil das Pessoas Jurídicas e Civil das Pessoas Naturais e de Interdições e Tutelas",Ouvidor,GO,cartoriodeouvidor@gmail.com,6434781586,"Rua João Amorim Filho, n. 306",Centro,75715000,Inativo,Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais
028027,Cartório do Ofício Único de Ouvidor/GO,Ouvidor,GO,cartoriodeouvidor@gmail.com,64996109090,"Av. Antônio Torquarto, n. 206, esquina com a rua Professor Carlos",Centro,75715000,Ativo,Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro de Contratos Marítimos
026963,"CARTÓRIO DE REGISTRO DE IMÓVEIS, REGISTRO DE TÍTULOS E DOCUMENTOS, CIVIL DAS PESSOAS JURÍDICAS, CIVIL DAS PESSOAS NATURAIS E DE INTERDIÇÕES E TUTELAS",Padre Bernardo,GO,cartorio1padrebernardo@gmail.com,61998405102,Avenida Marechal Castelo Branco,Setor Sul II,73700000,Ativo,Registro Civil das Pessoas Naturais | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
025254,CARTÓRIO DE NOTAS DO 1º OFÍCIO E ANEXOS,Palestina de Goiás,GO,enok@cultura.com.br,6436621229,AV CAMPO ALEGRE Nº 801,CENTRO,75845000,Inativo,Protesto de Títulos | Registro de Imóveis | Registro Civil das Pessoas Naturais | Notas | Registro de Contratos Marítimos | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
153825,CARTÓRIO PALESTINA,Palestina de Goiás,GO,cartoriopalestina.go@gmail.com,6436621301,"Av. Bastos esquina com Rua Sebastião Camilo de Oliveira, nº 658, Sala 01",Setor Central,75845000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro de Contratos Marítimos | Protesto de Títulos | Registro de Imóveis | Registro Civil das Pessoas Naturais | Registro de Distribuição
026344,CARTORIO DE REGISTRO DE IMÓVEIS E TABELIONATO 1º DE NOTAS,Palmeiras de Goiás,GO,cartorioimoveispls@hotmail.com,64981196449,Rua 13,Jardim das Oliveiras,76192134,Ativo,Registro de Imóveis | Notas
026385,"Tabelionato de Notas, de Protesto de Títulos, Tabelionato e Oficialato de Registro de Contratos Marítimos, de Registro de Imóveis, de Registro de Títulos e Documentos, Civil das Pessoas Jurídicas, Civil das Pessoas Naturais e de Interdições e Tutelas",Palmelo,GO,cartorio.palmelo@hotmail.com,64992443446,Rua Hilda Vilela 429,Centro,75210000,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro Civil das Pessoas Naturais | Registro de Contratos Marítimos | Registro de Distribuição
026468,"TABELIONATO DE NOTAS, PROTESTOS DE TÍTULOS, REGISTRO DE IMÓVEIS, REGISTRO DE TÍTULOS E DOCUMENTOS, CIVIL DAS PESSOAS JURÍDICAS E CIVIL DAS PESSOAS NATURAIS E DE INTERDIÇÕES E TUTELAS",Palminópolis,GO,cartorio@palminopolis.com,64992800401,"Rua Elpídio de Paula Ribeiro, Q10, L70, sala 01",Centro,75990000,Ativo,Registro de Contratos Marítimos | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro Civil das Pessoas Naturais
026633,"Registro de Imóveis, Registro de Títulos e Documentos, Civil das Pessoas Jurídicas e Civil das Pessoas Naturais e de Interdições e Tutelas",Panamá,GO,cartorioderegistropanama@gmail.com,64992238653,"Rua Maurilio Zocooli, S/N, Lote 10, Q11",CENTRO,75580000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Registro de Imóveis
027474,Cartório Antunes Dorcino - Registros Públicos,Paranaiguara,GO,cartorioantunesdorcino@gmail.com,6436552000,AVENIDA PRESIDENTE TANCREDO NEVES,CENTRO,75880000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais
028316,Registro de Imóveis e Tabelionato 1° de Notas,Paranaiguara,GO,cartoriorbr@hotmail.com,6436551101,"Avenida Presidente Tancredo Neves, Quadra 36, Lote 10",Central,75880000,Inativo,Registro de Imóveis | Notas
025171,Paraúna Cartório de Registro Geral,Paraúna,GO,riparauna@gmail.com,6435561311,Avenida Rogério Gomes da Silva,Centro,75980244,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais
147629,Cartório Perolândia,Perolândia,GO,cartoriodeperolandia@gmail.com,6436391483,Rua José Alves Vilela nº 149,Centro,75823000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro Civil das Pessoas Naturais | Registro de Contratos Marítimos | Protesto de Títulos
026096,"Registros de Imóveis, Civil das Pessoas Naturais e Jurídicas e Títulos e Documento",Petrolina de Goiás,GO,cartoriopetrolinago@hotmail.com,62996352002,Avenida José Alfaiate de Lima,Centro,75480000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais
026674,CARTORIO DE PILAR DE GOIAS,Pilar de Goiás,GO,cartoriopilargo@outlook.com,62985204766,"Av. Principal, s/nº.",Centro,76372000,Ativo,Notas | Registro Civil das Pessoas Naturais | Registro de Contratos Marítimos | Registro de Imóveis | Protesto de Títulos | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
028613,"Cartório de Registro de Imóveis, Registro de Títulos e Documentos, Civil das Pessoas Jurídicas e Civil das Pessoas Naturais e de Interdições e Tutelas",Piracanjuba,GO,cartorio2pba@msn.com,6434051340,Rua Professor Percival Rebelo,Centro,75640092,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro de Imóveis | Registro Civil das Pessoas Naturais
027946,PRIMEIRO SERVIÇO NOTARIAL E REGISTRAL,Piranhas,GO,CARTORIONASSER@HOTMAIL.COM,6436651423,Rua Álvaro Antônio de Amorim,Centro,76230472,Ativo,Notas | Registro de Imóveis | Protesto de Títulos
026773,REGISTRO DE IMOVEIS E TABELIONATO 1º DE NOTAS DE PIRENOPOLIS-GO,Pirenópolis,GO,contato@cartoriopirenopolis.com.br,62985251224,Rua Direita,Centro,72980085,Ativo,Registro de Imóveis | Notas
028290,Registro de Imóveis e Tabelionato 1.º de Notas,Pires do Rio,GO,cripiresdorio@gmail.com,6434615651,Rua Rui Barbosa,Centro,75200000,Ativo,Notas | Registro de Imóveis
024984,"Registro de Imóveis, Registro de Títulos e Documentos, Civil das Pessoas Jurídicas, Civil das Pessoas Naturais e de Interdições e Tutelas.",Planaltina,GO,gervazio.serra@gmail.com,6136391790,Quadra 1 MR 12,Setor Leste,73752025,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Registro de Imóveis
026542,"REGISTRO DE PESSOAS JURIDICAS, TITULOS, DOCUMENTOS E TABELIONATO 2º DE NOTAS (COM ATRIBUIÇAO DE REGISTROS DE IMOVEIS E DO REGISTRO CIVIL DAS PESSOAS NATURAIS E DE INTERDIÇÕES E TUTELAS)",Pontalina,GO,segundooficiocartorio03@gmail.com,64992670417,"AVENIDA BAHIA, Nº 0",SETOR DERGO,75620000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro de Contratos Marítimos | Protesto de Títulos | Registro de Imóveis | Registro Civil das Pessoas Naturais
025031,7-REGISTRO DE IMOVEIS E TABELIONATO 1º NOTAS,Porangatu,GO,cartorio22@hotmail.com,6233671765,"Rua 14-A nº 2 Qd. 5, Lt. 2",CENTRO,76550011,Ativo,Notas | Registro de Imóveis
028902,CARTÓRIO ÚNICO DE PORTEIRÃO,Porteirão,GO,porteiraocartoriogeral@gmail.com,64992109342,Rua Curitiba,Centro,75603000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro Civil das Pessoas Naturais | Registro de Contratos Marítimos | Protesto de Títulos
026971,"Tabelionato de Notas, Ofício de Registro de Contratos Marítimos e Anexos",Portelândia,GO,cartoriodeportelandia@gmail.com,64993070753,Avenida JK,Setor Norte,75843000,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Registro de Contratos Marítimos | Registro de Distribuição
026294,1º TABELIONATO DE NOTAS E REGISTRO DE IMÓVEIS DE POSSE/GO - CARTÓRIO MALLMANN,Posse,GO,contato@cripossego.com.br,62999284408,"Avenida Nazário Ribeiro, sn",Setor Santa Luzia,73902021,Ativo,Registro de Imóveis | Notas | Registro de Contratos Marítimos
147439,Cartório Alvarenga,Professor Jamil,GO,contato@cartorioalvarenga.com,6434981505,Rua Matilde Ferrarini Safady,Setor Boa Nova,75645000,Ativo,Notas | Registro de Contratos Marítimos | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais
027987,1 Tabelionato de Notas e Registro de Imóveis de Quirinópolis,Quirinópolis,GO,primeirocartorio@cartoriodamota.com.br,6436511524,Avenida Dom Pedro I,Centro,75860102,Ativo,Notas | Registro de Imóveis
029405,TABELIONATO ARTIAGA,Rialma,GO,flavioartiaga.cartorio@hotmail.com,6233973068,"Av. Be ardo Sayão, 336",Centro,76310000,Ativo,Registro de Imóveis | Notas | Registro de Contratos Marítimos | Protesto de Títulos
026815,CARTÓRIO DE REG IMO PES JR TIT DOC PROT E TAB NOTAS REG CIVIL DE RIANAPOLIS,Rianápolis,GO,cririanapolis@hotmail.com,62991811627,AVENIDA SANTA EFIGÊNIA,CENTRO,76315000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro Civil das Pessoas Naturais | Registro de Contratos Marítimos | Protesto de Títulos | Registro de Imóveis
028803,Tabelionato e Oficialato de Registro de Rio Quente - GO,Rio Quente,GO,cartorio.rioquente@gmail.com,6434521017,"Avenida Brasil, Quadra 06 Lote 06",Esplanada,75667000,Ativo,Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Registro de Contratos Marítimos
026120,Rio Verde Cartório de Registro de Imóveis e Anexos,Rio Verde,GO,sac@cartorioxavier.com,64036026700,Avenida Universitária,Jardim Presidente,75908435,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
028340,REGISTRO DE IMÓVEIS E ANEXOS DE RUBIATABA-GO,Rubiataba,GO,crirubiataba@gmail.com,62993283779,Avenida Mandaguari,Jardim Botânico,76352114,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
026229,Cartório de Registro de Imóveis e Tabelionato 1° de Notas,Sanclerlândia,GO,ayltonfm@yahoo.com.br,64981516676,"Rua 21 de Abril, n° 36",Cidade Velha - centro,76160000,Ativo,Notas | Registro de Imóveis | Protesto de Títulos
029207,OFÍCIO ÚNICO DE SANTA BÁRBARA DE GOIÁS,Santa Bárbara de Goiás,GO,contato@cartoriosantabarbara.com,62996686400,Avenida Pedro Lúcio,Centro,75398000,Ativo,Registro Civil das Pessoas Naturais | Registro de Contratos Marítimos | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas
028985,"Serviço de Registro de Imoveis, registro de titulos e documentos, civil das pessoas juridicas e civil das pessoas juridicas e civil das naturais e de interdições judiciais",Santa Cruz de Goiás,GO,cartorioregistrostacruz@hotmail.com,6434721118,Rua Padre Prego s/n,centro,75220000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais
027631,"Cartório do Ofício Único de Santa Fé de Goiás, Comarca de Jussara/GO",Santa Fé de Goiás,GO,cartoriostf@gmail.com,62981615058,Avenida Araguaia,Setor Central,76265000,Ativo,Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro de Contratos Marítimos | Registro Civil das Pessoas Naturais
026252,Cartório de Registro de Imóveis e Tabelionato 1º de Notas,Santa Helena de Goiás,GO,registroenotas@hotmail.com,6436412111,Rua Eduvaldo Veloso do Carmo,Centro,75920000,Ativo,Notas | Registro de Imóveis
029090,"Tabelionato de Notas, de Protesto de Títulos, Tabelionato e Oficialato de Registro de Contratos Marítimos, de Registro de Imóveis, de Registro de Títulos e Documentos, Civil das Pessoas Jurídicas",Santa Isabel,GO,cartoriosantaisabelgo@gmail.com,62981155533,Av. Antonio Francisco da Silva,Setor Sul,76320000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro de Contratos Marítimos | Protesto de Títulos | Registro de Imóveis
024760,CARTÓRIO DE SANTA RITA DO ARAGUAIA,Santa Rita do Araguaia,GO,cartorio.santaritadoaraguaia@gmail.com,64996009080,"Rua Romão Martins de Souza, nº 277",Centro,75840000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Contratos Marítimos
147470,Oficio Unico Santa Rita do Novo Destino - Goias,Santa Rita do Novo Destino,GO,cartoriosrndgo@gmail.com,62981044761,"Rua Martins Peixoto, s/n.º",1Centro,76395000,Ativo,Registro de Contratos Marítimos | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro Civil das Pessoas Naturais
026708,"Cartório CQ - Serviços de Notas de Protestos de Títulos, Tabelionato e Registro de Contratos Marítimos, de Registro de Imóveis, de Registro de Títulos e Documentos, Civil das Pessoas de Santa Rosa de Goiás - GO",Santa Rosa de Goiás,GO,cartoriocqsrosa@gmail.com,62993887174,Praça Nossa Senhora D Abadia,Centro,75455000,Ativo,Notas | Registro de Contratos Marítimos | Protesto de Títulos | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro de Imóveis | Registro Civil das Pessoas Naturais
024679,TABELIONATO CARVALHO,Santa Tereza de Goiás,GO,jmrsantatereza@gmail.com,62991428732,"Rua 05, nr. 277",centro,76480000,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro Civil das Pessoas Naturais | Registro de Contratos Marítimos
028837,SERV DE NOTAS PROT DE TIT TAB REG DE CONT MAR REG IMOVEIS,Santo Antônio da Barra,GO,cartoriodericruvinel@hotmail.com,6436261148,RUA MARIA VITÓRIA Nº 174,CENTRO,75935000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro Civil das Pessoas Naturais | Registro de Contratos Marítimos | Protesto de Títulos | Registro de Imóveis
147496,"Tabelionato de Notas, Protesto, Registro de Imóveis, Contratos Marítimos, Títulos e Documentos, Civil de Pessoas Jurídicas e Civil das Pessoas Naturais Int. Tut.",Santo Antônio de Goiás,GO,cartoriofelipevieira@gmail.com,62985284920,Avenida Pau Brasil,Residencial Nelson Ba abé,75375000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro Civil das Pessoas Naturais | Registro de Contratos Marítimos | Protesto de Títulos
027581,"Cartório de Registros de Imóveis, Títulos e Documentos, Civil das Pessoas Jurídicas, Civil das Pessoas Naturais e de Interdições e Tutelas",Santo Antônio do Descoberto,GO,crisantoantoniodescoberto@gmail.com,6136061007,"QUADRA-71, LOTE-07, LOJAS-01 a 03",CENTRO,72900314,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro de Imóveis | Registro Civil das Pessoas Naturais
